datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,BU8888.SHFE,BU8888,SHFE,3711.508,3730.543,3665.474,3683.16,294039,10855854850.0,507299,3930.242,3416.249,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,10.0,3691.977883886151
2025-01-03,BU8888.SHFE,BU8888,SHFE,3709.359,3723.995,3687.286,3695.573,314803,11652274580.0,527620,3954.8,3437.066,,,,Normal,,0.003370203846696951,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.0,3701.4496621696744
2025-01-06,BU8888.SHFE,BU8888,SHFE,3689.587,3705.572,3630.511,3633.276,387378,14202124080.0,512414,3964.246,3445.416,,,,Normal,,-0.016857196434761246,,,,,0.25,0.25,0.25,0.25,10.0,3666.218546226167
2025-01-07,BU8888.SHFE,BU8888,SHFE,3649.599,3659.365,3596.044,3600.076,339189,12256762150.0,499700,3927.943,3413.827,,,,Normal,,-0.009137758871057389,,,,,0.2,0.2,0.2,0.2,10.0,3613.5494222984826
2025-01-08,BU8888.SHFE,BU8888,SHFE,3610.565,3635.673,3580.03,3615.27,390082,14040558880.0,500038,3872.343,3365.666,,,,Normal,3645.471,0.004220466456819283,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,3599.386508477705
2025-01-09,BU8888.SHFE,BU8888,SHFE,3612.529,3653.473,3591.28,3646.96,449740,16284467290.0,518884,3856.244,3351.371,,,,Normal,3638.2309999999998,0.008765597037012407,1.120856252859762,,,,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,10.0,3620.8625628140703
2025-01-10,BU8888.SHFE,BU8888,SHFE,3662.326,3698.454,3629.648,3685.45,385318,14099892750.0,532052,3876.36,3369.379,,,,Normal,3636.2064,0.01055399565665649,1.0322016439707276,,,,0.8333333333333334,0.75,0.75,0.75,10.0,3659.287328907552
2025-01-13,BU8888.SHFE,BU8888,SHFE,3725.446,3838.151,3720.464,3799.976,667660,25260967170.0,537713,3915.696,3403.396,,,,Normal,3669.5464,0.031075173995034566,1.6941968141375565,,,,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,10.0,3783.5076491028367
2025-01-14,BU8888.SHFE,BU8888,SHFE,3793.145,3797.638,3689.136,3744.621,646009,24135831900.0,523819,4047.294,3517.436,,,,Normal,3698.4554000000003,-0.014567197266509013,-1.5482930516706086,,,,0.6666666666666666,0.8,0.8,0.8,10.0,3736.144836991435
2025-01-15,BU8888.SHFE,BU8888,SHFE,3746.379,3792.726,3723.936,3790.866,464089,17420869300.0,538917,3997.635,3474.744,,,,Normal,3733.5746,0.0123497144303788,0.1869105821912395,,,,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182,10.0,3753.7776805742
