datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,AL8888.SHFE,AL8888,SHFE,19819.745,20002.279,19794.612,19963.455,171140,17033485500.0,390632,21199.958,18424.689,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,5.0,19905.908028514667
2025-01-03,AL8888.SHFE,AL8888,SHFE,19931.13,20047.547,19811.522,19872.182,271176,27004486550.0,370218,21301.77,18515.199,,,,Normal,,-0.004572004194664747,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,19916.575618786323
2025-01-06,AL8888.SHFE,AL8888,SHFE,19824.051,19850.321,19570.794,19610.613,324577,31972449050.0,397317,21314.033,18526.969,,,,Normal,,-0.013162570672913487,,,,,0.25,0.25,0.25,0.25,5.0,19700.994864084638
2025-01-07,AL8888.SHFE,AL8888,SHFE,19694.878,19761.358,19655.324,19714.77,184805,18187252625.0,393226,21082.32,18324.82,,,,Normal,,0.005311256715942569,,,,,0.4,0.4,0.4,0.4,5.0,19682.64129758394
2025-01-08,AL8888.SHFE,AL8888,SHFE,19785.686,19825.256,19715.653,19749.635,198655,19628255625.0,384556,21072.816,18314.706,,,,Normal,19782.131,0.0017684710498777623,,,,,0.5,0.5,0.5,0.5,5.0,19761.149354408397
2025-01-09,AL8888.SHFE,AL8888,SHFE,19705.555,20021.732,19646.24,19957.403,307506,30452617450.0,386624,21155.757,18387.847,,,,Normal,19780.9206,0.010520093156151988,1.28629727044401,,,,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7142857142857143,5.0,19806.19399296274
2025-01-10,AL8888.SHFE,AL8888,SHFE,20002.457,20215.339,19964.984,20169.818,293913,29513746125.0,394804,21201.04,18428.184,,,,Normal,19840.4478,0.010643418885713851,0.8714085098460612,,,,0.8333333333333334,0.875,0.875,0.875,5.0,20083.321339988364
2025-01-13,AL8888.SHFE,AL8888,SHFE,20248.83,20316.324,20162.538,20251.892,297491,30096007250.0,402399,21498.18,18684.807,,,,Normal,19968.7036,0.004069149260543581,-0.6740752163358084,,,,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,20233.222013439063
2025-01-14,AL8888.SHFE,AL8888,SHFE,20253.795,20353.136,20201.211,20296.19,261352,26503443125.0,409718,21654.485,18820.839,,,,Normal,20084.9876,0.0021873511867434026,-0.9240274721337536,,,,0.8333333333333334,0.9,0.9,0.9,5.0,20281.798589641556
2025-01-15,AL8888.SHFE,AL8888,SHFE,20283.521,20300.229,20027.82,20185.559,290340,29263739750.0,395996,21698.757,18861.123,,,,Normal,20172.1724,-0.005450825992464492,-1.647750607677461,,,,0.5,0.7272727272727273,0.7272727272727273,0.7272727272727273,5.0,20158.255665771165
2025-01-16,AL8888.SHFE,AL8888,SHFE,20209.738,20425.156,20182.492,20299.901,299059,30370257800.0,401279,21569.523,18746.7,,,,Normal,20240.672,0.005664544638075197,0.42695763426001954,0.5588719510700307,,,0.8333333333333334,0.9090909090909091,0.9166666666666666,0.9166666666666666,5.0,20310.545945783273
2025-01-17,AL8888.SHFE,AL8888,SHFE,20413.868,20532.94,20340.294,20460.754,277390,28350986500.0,426788,21729.999,18886.864,,,,Normal,20298.8592,0.007923831746765586,1.1035951719751556,0.7126580195710331,,,0.8333333333333334,0.9090909090909091,0.9230769230769231,0.9230769230769231,5.0,20441.24625977865
2025-01-20,AL8888.SHFE,AL8888,SHFE,20543.302,20546.25,20351.067,20405.17,276032,28226119000.0,427604,21869.891,19006.547,,,,Normal,20329.5148,-0.0027166154287374678,-0.8470686290382848,-1.34379742657787,,,0.6666666666666666,0.8181818181818182,0.8571428571428571,0.8571428571428571,5.0,20451.338250637607
