datetime,symbol,close,money,open_interest,open_interest_money,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126
2025-01-02,B_YZYL8888,2408.11,184617041850.0,2475684,139908441301.12,,,,Normal,,,,,,,0.5,0.5,0.5,0.5
2025-01-03,B_YZYL8888,2399.61,198025620700.0,2445678,137312340807.68,,,,Normal,,-0.003529739089991768,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-06,B_YZYL8888,2386.61,162863025620.0,2442461,136490248740.28,,,,Normal,,-0.005417547018057078,,,,,0.25,0.25,0.25,0.25
2025-01-07,B_YZYL8888,2417.47,187386511700.0,2556642,142594474833.5,,,,Normal,,0.012930474606240416,,,,,0.8,0.8,0.8,0.8
2025-01-08,B_YZYL8888,2394.04,158446153600.0,2556626,139850428362.54,,,,Normal,2401.168,-0.009691950675706384,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-09,B_YZYL8888,2354.93,156480916790.0,2609696,139243691830.15,,,,Normal,2390.532,-0.01633640206512843,-1.226799402396151,,,,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285
2025-01-10,B_YZYL8888,2381.0,141564406830.0,2530879,135844096242.97,,,,Normal,2386.81,0.011070392750527791,1.085917986817874,,,,0.3333333333333333,0.25,0.25,0.25
2025-01-13,B_YZYL8888,2444.64,166888035950.0,2463587,137919583986.48,,,,Normal,2398.416,0.0267282654346912,1.3819106410576507,,,,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888
2025-01-14,B_YZYL8888,2446.16,130595695600.0,2398479,136345029882.67,,,,Normal,2404.154,0.0006217684403428958,-0.12150579063241604,,,,0.8333333333333334,0.9,0.9,0.9
2025-01-15,B_YZYL8888,2414.75,146421155280.0,2385891,135398942041.1,,,,Normal,2408.296,-0.012840533734506221,-0.9282828254214236,,,,0.5,0.6363636363636364,0.6363636363636364,0.6363636363636364
2025-01-16,B_YZYL8888,2378.8,183981934460.0,2362617,133776530604.99,,,,Normal,2413.0699999999997,-0.014887669531007286,-1.0985743784249296,-1.0305550383995288,,,0.16666666666666666,0.18181818181818182,0.16666666666666666,0.16666666666666666
2025-01-17,B_YZYL8888,2390.88,150773388470.0,2351898,134442617429.5,,,,Normal,2415.046,0.005078190684378647,0.2761641502296448,0.39827459834168843,,,0.3333333333333333,0.45454545454545453,0.38461538461538464,0.38461538461538464
2025-01-20,B_YZYL8888,2413.19,140126929280.0,2354792,133212183657.7,,,,Normal,2408.7560000000003,0.009331292243859979,1.2276011585881252,0.5977441168531905,,,0.5,0.5454545454545454,0.6428571428571429,0.6428571428571429
