datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,RR8888.DCE,RR8888,DCE,3441.064,3447.797,3428.7,3440.308,4540,155589180.0,13641,3615.912,3271.929,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,10.0,3427.074449339207
2025-01-03,RR8888.DCE,RR8888,DCE,3441.175,3446.327,3429.367,3444.238,7372,253347750.0,15761,3612.461,3269.995,,,,Normal,,0.0011423395812235615,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.0,3436.621676614216
2025-01-06,RR8888.DCE,RR8888,DCE,3445.352,3477.49,3443.55,3469.925,6776,233867810.0,16514,3610.769,3268.138,,,,Normal,,0.007457963125661049,,,,,0.75,0.75,0.75,0.75,10.0,3451.413961038961
2025-01-07,RR8888.DCE,RR8888,DCE,3470.844,3494.203,3464.875,3480.275,6395,222120820.0,16778,3630.979,3286.698,,,,Normal,,0.002982773402883332,,,,,0.8,0.8,0.8,0.8,10.0,3473.3513682564503
2025-01-08,RR8888.DCE,RR8888,DCE,3480.803,3510.536,3475.069,3501.867,6165,215231140.0,17155,3652.98,3306.412,,,,Normal,3467.3226000000004,0.006204107434039097,,,,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.0,3491.1782643957827
2025-01-09,RR8888.DCE,RR8888,DCE,3502.597,3517.07,3499.851,3507.455,4939,172903610.0,17388,3670.219,3322.11,,,,Normal,3480.7519999999995,0.0015957202258110037,-0.9055459518596177,,,,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,10.0,3500.781737193764
2025-01-10,RR8888.DCE,RR8888,DCE,3507.658,3523.261,3504.265,3518.049,5104,178883100.0,17858,3683.3,3333.612,,,,Normal,3495.5142,0.0030204236405029228,-0.5590608725685634,,,,0.8333333333333334,0.875,0.875,0.875,10.0,3504.762931034483
2025-01-13,RR8888.DCE,RR8888,DCE,3518.791,3525.83,3505.968,3512.31,4898,171831100.0,18661,3689.155,3338.274,,,,Normal,3503.9912000000004,-0.001631301894885473,-1.6048789987106873,,,,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,10.0,3508.1890567578603
2025-01-14,RR8888.DCE,RR8888,DCE,3511.415,3517.18,3503.435,3505.49,2930,102632030.0,18459,3689.991,3339.194,,,,Normal,3509.0341999999996,-0.0019417420444095557,-1.11698024256471,,,,0.3333333333333333,0.6,0.6,0.6,10.0,3502.7996587030716
2025-01-15,RR8888.DCE,RR8888,DCE,3505.94,3514.737,3501.823,3507.054,2709,94767450.0,18316,3683.475,3333.915,,,,Normal,3510.0716,0.0004461573132430452,0.07847800774467643,,,,0.3333333333333333,0.6363636363636364,0.6363636363636364,0.6363636363636364,10.0,3498.244739756368
