datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,TF8888.CFFEX,TF8888,CFFEX,106.603,106.662,106.513,106.608,60615,64617780350.0,133962,107.782,105.232,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,10000.0,106.60361354450218
2025-01-03,TF8888.CFFEX,TF8888,CFFEX,106.686,106.991,106.643,106.971,119982,128176457400.0,135241,107.892,105.342,,,,Normal,,0.0034049977487617955,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10000.0,106.82973896084413
2025-01-06,TF8888.CFFEX,TF8888,CFFEX,106.916,106.93,106.736,106.853,83308,88986248700.0,129572,108.211,105.651,,,,Normal,,-0.0011031027100804058,,,,,0.5,0.5,0.5,0.5,10000.0,106.81597049503048
2025-01-07,TF8888.CFFEX,TF8888,CFFEX,106.852,106.853,106.639,106.735,70435,75175304750.0,132918,108.118,105.558,,,,Normal,,-0.0011043208894462309,,,,,0.4,0.4,0.4,0.4,10000.0,106.7300415276496
2025-01-08,TF8888.CFFEX,TF8888,CFFEX,106.739,106.754,106.636,106.703,71547,76341412350.0,133781,107.988,105.428,,,,Normal,106.774,-0.00029980793554129637,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10000.0,106.70106692104491
2025-01-09,TF8888.CFFEX,TF8888,CFFEX,106.705,106.709,106.444,106.458,77974,83106378700.0,135875,107.97,105.411,,,,Normal,106.744,-0.0022960928933581926,-1.0343719285130255,,,,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,10000.0,106.58216674789033
2025-01-10,TF8888.CFFEX,TF8888,CFFEX,106.195,106.466,106.001,106.465,92552,98355927050.0,133481,107.759,105.209,,,,Normal,106.6428,6.575363053973327e-05,1.244666287175111,,,,0.3333333333333333,0.25,0.25,0.25,10000.0,106.27099041619846
2025-01-13,TF8888.CFFEX,TF8888,CFFEX,106.348,106.408,106.157,106.312,80260,85292991100.0,135225,107.686,105.136,,,,Normal,106.5346,-0.0014370920020664313,-0.5048239148079433,,,,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,10000.0,106.27085858460005
2025-01-14,TF8888.CFFEX,TF8888,CFFEX,106.314,106.537,106.255,106.52,84478,89898683750.0,135195,107.579,105.029,,,,Normal,106.49159999999999,0.001956505380389828,1.6314523293598604,,,,0.6666666666666666,0.4,0.4,0.4,10000.0,106.41668097019343
2025-01-15,TF8888.CFFEX,TF8888,CFFEX,106.609,106.625,106.475,106.53,58759,62603391750.0,133356,107.766,105.216,,,,Normal,106.457,9.387908374014486e-05,0.28584943361649634,,,,0.8333333333333334,0.45454545454545453,0.45454545454545453,0.45454545454545453,10000.0,106.54264325465036
2025-01-16,TF8888.CFFEX,TF8888,CFFEX,106.488,106.629,106.416,106.593,74660,79540894800.0,135447,107.814,105.264,,,,Normal,106.48400000000001,0.0005913827090959778,0.30963654893446163,0.3772640193669304,,,0.8333333333333334,0.5454545454545454,0.5,0.5,10000.0,106.53749638360568
2025-01-17,TF8888.CFFEX,TF8888,CFFEX,106.63,106.632,106.426,106.44,61249,65237031750.0,134345,107.838,105.288,,,,Normal,106.479,-0.0014353662998508598,-1.0781639638875238,-0.8034274715299456,,,0.3333333333333333,0.18181818181818182,0.15384615384615385,0.15384615384615385,10000.0,106.51117854985388
2025-01-20,TF8888.CFFEX,TF8888,CFFEX,106.406,106.562,106.385,106.522,63870,68028965900.0,137613,107.745,105.195,,,,Normal,106.521,0.0007703870725292994,0.3406911731593308,0.8957449452643488,,,0.5,0.5454545454545454,0.42857142857142855,0.42857142857142855,10000.0,106.5116109284484
2025-01-21,TF8888.CFFEX,TF8888,CFFEX,106.502,106.609,106.436,106.609,75945,80901187900.0,142308,107.811,105.261,,,,Normal,106.5388,0.0008167326937158492,0.7717816294341782,0.7678030675649337,,,0.8333333333333334,0.8181818181818182,0.6666666666666666,0.6666666666666666,10000.0,106.52602264796893
2025-01-22,TF8888.CFFEX,TF8888,CFFEX,106.612,106.642,106.496,106.511,57363,61123913950.0,138664,107.835,105.285,,,,Normal,106.53500000000001,-0.000919246967892029,-0.9308752821471477,-0.5967893963557033,,,0.3333333333333333,0.45454545454545453,0.3125,0.3125,10000.0,106.55634110837997
2025-01-23,TF8888.CFFEX,TF8888,CFFEX,106.515,106.561,106.381,106.461,57032,60719782250.0,139306,107.792,105.242,,,,Normal,106.5086,-0.00046943508182251126,-0.24580642989578863,-0.45829997101410913,,,0.3333333333333333,0.2727272727272727,0.23529411764705882,0.23529411764705882,10000.0,106.46616329429092
2025-01-24,TF8888.CFFEX,TF8888,CFFEX,106.377,106.411,106.239,106.402,51743,55012006850.0,140929,107.737,105.187,,,,Normal,106.501,-0.000554193554447191,-0.6688630336428866,-0.474418200172782,,,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.1111111111111111,10000.0,106.31777602767524
