datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,I8888.DCE,I8888,DCE,776.681,786.135,769.757,780.317,330853,25799250450.0,619732,845.232,706.251,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,100.0,779.7798554040617
2025-01-03,I8888.DCE,I8888,DCE,779.945,781.049,758.479,762.446,472659,36251938650.0,615846,849.02,709.298,,,,Normal,,-0.022902230760062925,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,766.978702404905
2025-01-06,I8888.DCE,I8888,DCE,763.282,767.77,749.79,750.338,486611,36925331300.0,649018,835.257,697.74,,,,Normal,,-0.01588046891189676,,,,,0.25,0.25,0.25,0.25,100.0,758.8264815222016
2025-01-07,I8888.DCE,I8888,DCE,757.221,758.865,743.927,748.415,377575,28370615900.0,655641,826.425,690.575,,,,Normal,,-0.002562845011181647,,,,,0.2,0.2,0.2,0.2,100.0,751.3902112163146
2025-01-08,I8888.DCE,I8888,DCE,750.332,754.527,742.061,746.132,361764,27107072000.0,671263,818.24,683.604,,,,Normal,757.5296000000001,-0.0030504466105035766,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,100.0,749.3026392897027
2025-01-09,I8888.DCE,I8888,DCE,745.458,757.042,741.699,752.695,399649,29953222050.0,676454,815.755,681.194,,,,Normal,752.0052,0.008796030729147253,1.4333832333229357,,,,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,749.4882271693411
2025-01-10,I8888.DCE,I8888,DCE,750.561,758.434,747.253,751.634,311133,23409664650.0,679915,815.955,681.404,,,,Normal,749.8428,-0.0014096014986150207,0.18000033451640027,,,,0.6666666666666666,0.5,0.5,0.5,100.0,752.400569852764
2025-01-13,I8888.DCE,I8888,DCE,757.876,769.863,754.77,765.902,443887,33951854550.0,674180,819.223,684.593,,,,Normal,752.9556,0.01898264314812792,1.7254997934705254,,,,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.7777777777777778,100.0,764.8760731897983
2025-01-14,I8888.DCE,I8888,DCE,765.108,782.961,761.592,779.766,393522,30526545700.0,692331,831.891,695.175,,,,Normal,759.2257999999999,0.01810153257205216,1.0543141249168224,,,,0.8333333333333334,0.8,0.8,0.8,100.0,775.72653371349
2025-01-15,I8888.DCE,I8888,DCE,780.261,784.436,775.263,779.796,268662,20978285500.0,698106,843.656,705.063,,,,Normal,765.9586000000002,3.8473080385736935e-05,-1.0287406782773718,,,,0.8333333333333334,0.8181818181818182,0.8181818181818182,0.8181818181818182,100.0,780.8430481422754
