datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,C8888.DCE,C8888,DCE,2203.855,2216.004,2200.088,2202.589,539535,11986774590.0,1994640,2337.128,2073.736,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,10.0,2221.6861908865967
2025-01-03,C8888.DCE,C8888,DCE,2208.011,2212.458,2196.3,2205.715,720972,15955604900.0,2020975,2343.044,2078.148,,,,Normal,,0.0014192389047618104,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,10.0,2213.0685935098727
2025-01-06,C8888.DCE,C8888,DCE,2204.388,2214.58,2190.386,2209.244,790521,17512967750.0,2047861,2337.039,2073.656,,,,Normal,,0.0015999347150470467,,,,,0.75,0.75,0.75,0.75,10.0,2215.3703380428856
2025-01-07,C8888.DCE,C8888,DCE,2212.313,2218.877,2198.854,2208.386,619121,13715729920.0,2053071,2338.093,2073.93,,,,Normal,,-0.00038836814765597083,,,,,0.6,0.6,0.6,0.6,10.0,2215.3553053441897
2025-01-08,C8888.DCE,C8888,DCE,2210.549,2217.743,2206.314,2213.79,497900,11055454860.0,2050888,2340.373,2076.087,,,,Normal,2207.9448,0.002447035980122969,,,,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.0,2220.4167222333804
2025-01-09,C8888.DCE,C8888,DCE,2216.573,2221.051,2202.806,2215.936,661691,14659232520.0,2038668,2345.141,2080.742,,,,Normal,2210.6142,0.0009693783059820937,-0.25771037506403804,,,,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,10.0,2215.419662652205
2025-01-10,C8888.DCE,C8888,DCE,2219.299,2245.861,2217.673,2234.935,1127791,25302791920.0,2076509,2344.382,2079.749,,,,Normal,2216.4582,0.008573803575554484,1.909233350925621,,,,0.8333333333333334,0.875,0.875,0.875,10.0,2243.5710091674787
2025-01-13,C8888.DCE,C8888,DCE,2235.571,2262.26,2227.977,2253.679,751018,16920028850.0,2104331,2371.673,2103.715,,,,Normal,2225.3451999999997,0.008386821093230967,1.164595178745515,,,,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,10.0,2252.9458481687525
2025-01-14,C8888.DCE,C8888,DCE,2257.076,2267.024,2252.061,2264.213,606102,13714504250.0,2132301,2382.168,2113.286,,,,Normal,2236.5106000000005,0.004674135047626704,-0.10949346735701755,,,,0.8333333333333334,0.9,0.9,0.9,10.0,2262.7386561997814
2025-01-15,C8888.DCE,C8888,DCE,2266.199,2267.075,2251.644,2262.779,655254,14823380300.0,2125192,2396.342,2125.983,,,,Normal,2246.3084000000003,-0.0006333326414079687,-1.3389383532495016,,,,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182,10.0,2262.234232831848
2025-01-16,C8888.DCE,C8888,DCE,2263.487,2277.369,2260.151,2275.759,741313,16854887940.0,2154045,2395.692,2125.286,,,,Normal,2258.273,0.005736309202091672,0.11614259912188628,0.765195283652911,,,0.8333333333333334,0.9090909090909091,0.9166666666666666,0.9166666666666666,10.0,2273.6533609959624
2025-01-17,C8888.DCE,C8888,DCE,2277.413,2286.337,2264.853,2279.606,834374,19012676430.0,2164316,2405.063,2133.982,,,,Normal,2267.2072,0.0016904250406128973,-0.7246922831263853,-0.505171675129823,,,0.8333333333333334,0.9090909090909091,0.9230769230769231,0.9230769230769231,10.0,2278.6755615587253
2025-01-20,C8888.DCE,C8888,DCE,2278.586,2287.464,2269.728,2276.366,729033,16615598600.0,2157992,2413.598,2141.102,,,,Normal,2271.7446,-0.0014212982418893017,-1.2152206251165243,-1.273357132997571,,,0.6666666666666666,0.8181818181818182,0.8571428571428571,0.8571428571428571,10.0,2279.1284619489106
2025-01-21,C8888.DCE,C8888,DCE,2275.815,2280.961,2260.598,2268.215,678049,15406872700.0,2155730,2414.117,2141.582,,,,Normal,2272.545,-0.0035807071446330996,-1.2411120773018187,-1.6091690895786617,,,0.3333333333333333,0.6363636363636364,0.7333333333333333,0.7333333333333333,10.0,2272.2358856070873
2025-01-22,C8888.DCE,C8888,DCE,2265.672,2268.184,2257.351,2263.609,547791,12399084530.0,2151437,2405.248,2133.997,,,,Normal,2272.7110000000002,-0.002030671695584463,-0.6377929096690319,-1.0296622898362098,,,0.16666666666666666,0.45454545454545453,0.625,0.625,10.0,2263.469923748291
2025-01-23,C8888.DCE,C8888,DCE,2263.451,2278.369,2263.235,2270.842,593676,13500156060.0,2138780,2397.598,2126.616,,,,Normal,2271.7276,0.0031953398312165593,1.4531226962986454,0.17827274816313782,,,0.5,0.6363636363636364,0.7647058823529411,0.7647058823529411,10.0,2273.993905766782
2025-01-24,C8888.DCE,C8888,DCE,2269.584,2272.474,2256.522,2259.614,600151,13583486600.0,2099382,2407.496,2136.184,,,,Normal,2267.7292,-0.004944421496519857,-1.1534209221402938,-1.4689904439733248,,,0.16666666666666666,0.18181818181818182,0.5,0.5,10.0,2263.344824885737
2025-01-27,C8888.DCE,C8888,DCE,2261.159,2282.645,2256.873,2275.305,484942,11012770050.0,2072124,2442.512,2081.657,,,,Normal,2267.517,0.006944106382771542,1.5730334011282605,1.5413345386232467,,,0.8333333333333334,0.6363636363636364,0.7894736842105263,0.7894736842105263,10.0,2270.945814138598
2025-02-05,C8888.DCE,C8888,DCE,2286.397,2298.725,2273.886,2278.117,421384,9628361600.0,2089017,2450.194,2087.707,,,,Normal,2269.4973999999997,0.001235878266869772,0.08647673248010483,0.167414636660261,,,0.8333333333333334,0.8181818181818182,0.9,0.9,10.0,2284.9376340819776
2025-02-06,C8888.DCE,C8888,DCE,2277.552,2298.479,2275.794,2291.253,747633,17122033870.0,2129131,2418.294,2145.481,,,,Normal,2275.0262000000002,0.005766165653475985,0.7934321584596254,1.139189500608151,,,0.8333333333333334,0.9090909090909091,0.9523809523809523,0.9523809523809523,10.0,2290.1656120048206
