datetime,symbol,close,money,open_interest,open_interest_money,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126
2025-03-24,B_QG8888,1226.48,98580117115.0,2464407,73810848216.93,-18.92,-24.47,5.56,Red Bar,1187.172,0.0447552685827215,1.8496523815339712,2.6669669544689913,3.3994551257987933,,0.8333333333333334,0.9090909090909091,0.7391304347826086,0.32075471698113206
2025-03-25,B_QG8888,1239.05,74754868980.0,2526022,76036646409.54,-13.68,-22.31,8.63,Red Bar,1201.122,0.01024884221511968,-0.087245638425028,0.29630815611982014,0.7841116690610871,,0.8333333333333334,0.9090909090909091,0.9130434782608695,0.3888888888888889
2025-03-26,B_QG8888,1215.38,84222091355.0,2518144,74792776236.31,-11.32,-20.12,8.8,Red Bar,1207.71,-0.019103345304870567,-1.139567603294842,-1.4388121490460886,-1.2729023965075486,,0.5,0.7272727272727273,0.6086956521739131,0.2545454545454545
2025-03-27,B_QG8888,1218.75,84109558165.0,2619761,77560385570.33,-9.07,-17.91,8.84,Red Bar,1214.72,0.0027727953397289617,-0.15237305602273088,-0.11090351329241963,0.22094994345232494,,0.5,0.7272727272727273,0.6521739130434783,0.26785714285714285
2025-03-28,B_QG8888,1193.2,71405384060.0,2511979,73627614513.08,-9.24,-16.17,6.94,Shrinking Red Bar,1218.572,-0.020964102564102527,-1.0251010261880789,-1.2556527675581888,-1.4061553241604527,,0.16666666666666666,0.5454545454545454,0.5217391304347826,0.21052631578947367
2025-03-31,B_QG8888,1175.64,77623943470.0,2526848,72787696200.64,-10.66,-15.07,4.41,Shrinking Red Bar,1208.404,-0.014716728126047518,-0.507946382838592,-0.7770297405511674,-0.8906262297634427,,0.16666666666666666,0.2727272727272727,0.30434782608695654,0.1206896551724138
2025-04-01,B_QG8888,1211.03,100428215805.0,2463508,72899156001.21,-8.84,-13.82,4.98,Red Bar,1202.8,0.03010275254329553,1.798175047373061,1.3031319527867309,1.9481836728992834,,0.5,0.5454545454545454,0.6956521739130435,0.2711864406779661
2025-04-02,B_QG8888,1206.02,70924811445.0,2477488,72844381723.86,-7.71,-12.6,4.89,Shrinking Red Bar,1200.9279999999999,-0.004136974311123587,-0.15474311235013002,-0.3125645233299735,-0.2394196529185381,,0.5,0.45454545454545453,0.6956521739130435,0.26666666666666666
2025-04-03,B_QG8888,1184.65,69309126405.0,2421498,70445156312.54,-8.44,-11.77,3.33,Shrinking Red Bar,1194.108,-0.017719440805293307,-0.6552034449599716,-0.8550260153922007,-1.0277961930690012,,0.3333333333333333,0.2727272727272727,0.5217391304347826,0.19672131147540983
2025-04-07,B_QG8888,1158.68,64829368840.0,2292796,65118862351.76,-10.99,-11.61,0.62,Shrinking Red Bar,1187.2040000000002,-0.021922086692272025,-0.8625572200045041,-0.947585251736592,-1.2483398589174006,,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.016129032258064516
