datetime,symbol,close,money,open_interest,open_interest_money,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126
2025-01-02,B_RSP8888,1849.39,28778655815.0,1334540,86156083039.39,,,,Normal,,,,,,,0.5,0.5,0.5,0.5
2025-01-03,B_RSP8888,1839.4,45709035840.0,1342731,86091704399.22,,,,Normal,,-0.0054017811278312955,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-06,B_RSP8888,1827.35,46546865290.0,1333552,85053858196.5,,,,Normal,,-0.00655104925519201,,,,,0.25,0.25,0.25,0.25
2025-01-07,B_RSP8888,1831.66,41663661335.0,1292589,82718012904.15,,,,Normal,,0.0023586067255862986,,,,,0.4,0.4,0.4,0.4
2025-01-08,B_RSP8888,1831.58,27887166170.0,1278030,81821956654.71,,,,Normal,1835.8760000000002,-4.367622812107008e-05,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-09,B_RSP8888,1824.5,39060107290.0,1269204,81181605750.86,,,,Normal,1830.898,-0.0038655150198189103,-0.34764389594337614,,,,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285
2025-01-10,B_RSP8888,1832.32,39422167565.0,1244214,80057659909.11,,,,Normal,1829.482,0.00428610578240618,1.271213195293437,,,,0.8333333333333334,0.625,0.625,0.625
2025-01-13,B_RSP8888,1837.39,43517731760.0,1227346,79148222861.7,,,,Normal,1831.4900000000002,0.0027669839329376167,0.5856976707888246,,,,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
2025-01-14,B_RSP8888,1843.34,35215536755.0,1232629,79851678059.04,,,,Normal,1833.8259999999998,0.0032382890948572385,0.6665791071849806,,,,0.8333333333333334,0.8,0.8,0.8
2025-01-15,B_RSP8888,1815.07,46288757795.0,1245142,79868559203.02,,,,Normal,1830.524,-0.01533629173131379,-1.8418410176021787,,,,0.16666666666666666,0.09090909090909091,0.09090909090909091,0.09090909090909091
