datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,RS8888.CZCE,RS8888,CZCE,5857.0,5857.0,5818.0,5818.0,14,816200.0,67,6433.0,5263.0,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,10.0,5830.0
2025-01-03,RS8888.CZCE,RS8888,CZCE,5785.0,5809.0,5785.0,5809.0,2,115940.0,66,6413.0,5247.0,,,,Normal,,-0.0015469233413544226,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,5797.0
2025-01-06,RS8888.CZCE,RS8888,CZCE,5874.0,5874.0,5790.0,5805.0,10,582200.0,67,6377.0,5217.0,,,,Normal,,-0.0006885866758478132,,,,,0.25,0.25,0.25,0.25,10.0,5822.0
2025-01-07,RS8888.CZCE,RS8888,CZCE,5818.0,5850.0,5762.0,5816.0,24,1394160.0,67,6405.0,5239.0,,,,Normal,,0.0018949181739880139,,,,,0.6,0.6,0.6,0.6,10.0,5809.0
2025-01-08,RS8888.CZCE,RS8888,CZCE,5811.0,5853.0,5811.0,5829.0,6,349500.0,67,6390.0,5228.0,,,,Normal,5815.4,0.0022352132049519025,,,,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,10.0,5825.0
2025-01-09,RS8888.CZCE,RS8888,CZCE,5848.0,5848.0,5719.0,5720.0,31,1791800.0,74,6408.0,5242.0,,,,Normal,5795.8,-0.018699605421169996,-1.9650426113259782,,,,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,10.0,5780.0
2025-01-10,RS8888.CZCE,RS8888,CZCE,5743.0,5758.0,5710.0,5742.0,24,1375680.0,72,6358.0,5202.0,,,,Normal,5782.4,0.0038461538461538325,0.73514836013808,,,,0.3333333333333333,0.25,0.25,0.25,10.0,5732.0
2025-01-13,RS8888.CZCE,RS8888,CZCE,5776.0,5809.0,5776.0,5797.0,32,1854080.0,71,6306.0,5158.0,,,,Normal,5780.8,0.009578544061302763,1.0174921257095126,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,5794.0
2025-01-14,RS8888.CZCE,RS8888,CZCE,5819.0,5822.0,5797.0,5797.0,5,290350.0,71,6374.0,5214.0,,,,Normal,5777.0,0.0,0.06342580887261919,,,,0.5,0.3,0.3,0.3,10.0,5807.0
2025-01-15,RS8888.CZCE,RS8888,CZCE,5840.0,5865.0,5811.0,5811.0,22,1283920.0,72,6388.0,5226.0,,,,Normal,5773.4,0.0024150422632396307,0.3112780629939787,,,,0.8333333333333334,0.6363636363636364,0.6363636363636364,0.6363636363636364,10.0,5836.0
2025-01-16,RS8888.CZCE,RS8888,CZCE,5795.0,5846.0,5755.0,5755.0,8,462880.0,72,6420.0,5252.0,,,,Normal,5780.4,-0.009636895542935786,-1.7305165999539482,-1.1511211505060481,,,0.3333333333333333,0.2727272727272727,0.25,0.25,10.0,5786.0
