datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,BC8888.INE,BC8888,INE,64946.855,64983.691,64660.972,64851.619,5328,1726966700.0,10618,69893.127,60742.259,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,5.0,64826.07732732733
2025-01-03,BC8888.INE,BC8888,INE,64576.046,64898.213,64380.157,64541.315,9971,3220986000.0,10786,69380.039,60303.584,,,,Normal,,-0.00478483042959954,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,64607.08053354729
2025-01-06,BC8888.INE,BC8888,INE,64685.965,65521.03,64685.965,65136.146,10913,3559900800.0,10079,69119.102,60078.902,,,,Normal,,0.009216282624548322,,,,,0.75,0.75,0.75,0.75,5.0,65241.46980665262
2025-01-07,BC8888.INE,BC8888,INE,66141.724,66141.885,65577.177,65880.195,13761,4542620200.0,9644,69706.537,60583.11,,,,Normal,,0.011422981642174701,,,,,0.8,0.8,0.8,0.8,5.0,66021.65830971586
2025-01-08,BC8888.INE,BC8888,INE,66228.981,66381.951,65831.688,66304.865,7397,2444438900.0,9317,70411.081,61201.713,,,,Normal,65342.828,0.006446095066962032,,,,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,5.0,66092.71055833445
2025-01-09,BC8888.INE,BC8888,INE,66204.965,66684.723,65838.114,66392.832,10112,3354067950.0,9825,70611.041,61376.118,,,,Normal,65651.0706,0.0013267050615364262,-0.5829102106303043,,,,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,5.0,66338.36926424051
2025-01-10,BC8888.INE,BC8888,INE,66613.841,66801.991,66468.359,66656.63,8646,2889490050.0,9977,70832.681,61562.735,,,,Normal,66074.1336,0.003973290369659432,-0.6957015297705339,,,,0.8333333333333334,0.875,0.875,0.875,5.0,66839.92713393476
2025-01-13,BC8888.INE,BC8888,INE,66721.168,66918.922,66380.936,66843.516,10404,3478417650.0,9745,71305.649,61977.938,,,,Normal,66415.6076,0.002803712098856437,-0.6760841230561123,,,,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,66866.92906574394
2025-01-14,BC8888.INE,BC8888,INE,66792.193,66881.253,66445.269,66820.366,6049,2022827050.0,9485,71317.636,61990.184,,,,Normal,66603.6418,-0.00034633127317851287,-1.3783260459533502,,,,0.6666666666666666,0.8,0.8,0.8,5.0,66881.37047445858
2025-01-15,BC8888.INE,BC8888,INE,66720.175,66988.849,66456.273,66637.042,7440,2489371500.0,9498,71350.854,62017.239,,,,Normal,66670.0772,-0.0027435348079355437,-1.5823338630932104,,,,0.3333333333333333,0.6363636363636364,0.6363636363636364,0.6363636363636364,5.0,66918.58870967742
2025-01-16,BC8888.INE,BC8888,INE,66993.572,67863.787,66913.173,67773.318,10706,3610574750.0,8682,71608.691,62238.631,,,,Normal,66946.17439999999,0.01705171727160404,1.878099518979001,1.9777559445358472,,,0.8333333333333334,0.9090909090909091,0.9166666666666666,0.9166666666666666,5.0,67449.55632355688
2025-01-17,BC8888.INE,BC8888,INE,67752.599,68161.91,67645.758,68101.512,8327,2827858700.0,9320,72172.381,62733.617,,,,Normal,67235.1508,0.0048425251955348525,0.07576694963714309,-0.0995728495451974,,,0.8333333333333334,0.9090909090909091,0.9230769230769231,0.9230769230769231,5.0,67920.22817341179
2025-01-20,BC8888.INE,BC8888,INE,67802.848,67942.08,66826.876,66921.256,11026,3706309900.0,9480,72683.007,63168.532,,,,Normal,67250.6988,-0.017330834005565232,-1.5805511963283705,-2.326927067033517,,,0.5,0.7272727272727273,0.7857142857142857,0.7857142857142857,5.0,67228.54888445493
