datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,V8888.DCE,V8888,DCE,5248.577,5259.974,5192.134,5198.356,799535,20988308805.0,1245572,5567.974,4938.632,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,5.0,5250.128838637458
2025-01-03,V8888.DCE,V8888,DCE,5203.274,5210.033,5099.018,5111.546,1213336,31339007390.0,1323682,5539.991,4914.297,,,,Normal,,-0.01669951038366735,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,5165.759095584405
2025-01-06,V8888.DCE,V8888,DCE,5113.684,5145.16,5106.265,5117.525,834853,21505395775.0,1320026,5453.132,4837.0,,,,Normal,,0.0011697048212027106,,,,,0.5,0.5,0.5,0.5,5.0,5151.899981194294
2025-01-07,V8888.DCE,V8888,DCE,5126.651,5145.326,5051.875,5055.073,993135,25441439005.0,1359095,5433.634,4819.43,,,,Normal,,-0.012203555429626478,,,,,0.2,0.2,0.2,0.2,5.0,5123.460356346318
2025-01-08,V8888.DCE,V8888,DCE,5057.877,5081.709,5013.227,5036.008,920274,23297123155.0,1373270,5405.677,4795.198,,,,Normal,5103.7016,-0.0037714588889221634,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,5.0,5063.084071700385
2025-01-09,V8888.DCE,V8888,DCE,5040.067,5127.828,5027.235,5116.042,1367080,34971375335.0,1318182,5346.106,4741.63,,,,Normal,5087.2388,0.015892349654726523,1.6713035480760858,,,,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.5714285714285714,5.0,5116.214901103081
2025-01-10,V8888.DCE,V8888,DCE,5127.297,5128.63,5079.155,5103.668,866645,22203169095.0,1318961,5398.008,4787.401,,,,Normal,5085.663200000001,-0.0024186666176705396,-0.23412143942446684,,,,0.5,0.375,0.375,0.375,5.0,5123.936351101085
2025-01-13,V8888.DCE,V8888,DCE,5115.897,5195.525,5111.422,5181.586,1127312,29206894710.0,1247961,5408.165,4797.192,,,,Normal,5098.4754,0.015267058907436848,1.1398531618449965,,,,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.7777777777777778,5.0,5181.687892970181
2025-01-14,V8888.DCE,V8888,DCE,5185.939,5234.049,5168.988,5209.145,962319,25146867625.0,1229625,5470.517,4851.843,,,,Normal,5129.2898000000005,0.005318641821249415,-0.08825254709407776,,,,0.8333333333333334,0.9,0.9,0.9,5.0,5226.305959874013
2025-01-15,V8888.DCE,V8888,DCE,5207.817,5250.825,5175.364,5246.502,996249,26025522860.0,1187192,5516.304,4893.15,,,,Normal,5171.3886,0.007171426404908976,-0.15804211854308045,,,,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,5.0,5224.702430817998
2025-01-16,V8888.DCE,V8888,DCE,5255.682,5327.141,5223.091,5324.024,1276981,33665206540.0,1168045,5534.783,4909.252,,,,Normal,5212.985000000001,0.014775940235989493,1.0294831835364606,1.1381043857778357,,,0.8333333333333334,0.9090909090909091,0.9166666666666666,0.9166666666666666,5.0,5272.624501069319
2025-01-17,V8888.DCE,V8888,DCE,5316.799,5337.184,5270.567,5302.886,1082358,28723803645.0,1157648,5579.395,4948.143,,,,Normal,5252.8286,-0.003970305167670163,-1.6539437755092958,-0.843846538376328,,,0.6666666666666666,0.8181818181818182,0.8461538461538461,0.8461538461538461,5.0,5307.634561762375
2025-01-20,V8888.DCE,V8888,DCE,5303.469,5308.555,5212.184,5258.04,1141825,30070446075.0,1153943,5620.623,4985.308,,,,Normal,5268.1194000000005,-0.008456904410164667,-1.3828226495393157,-1.1426207139067255,,,0.5,0.7272727272727273,0.7857142857142857,0.7857142857142857,5.0,5267.084899174567
2025-01-21,V8888.DCE,V8888,DCE,5257.904,5313.807,5252.044,5284.166,904525,23952805005.0,1141947,5568.632,4938.967,,,,Normal,5283.123600000001,0.004968771633536484,0.251238825765418,0.058067172662653925,,,0.5,0.7272727272727273,0.8,0.8,5.0,5296.217352754208
2025-01-22,V8888.DCE,V8888,DCE,5279.594,5285.598,5245.857,5269.04,739046,19501118120.0,1144256,5599.38,4965.804,,,,Normal,5287.631200000001,-0.0028625141602288684,-0.45889040455706154,-0.8875572246993769,,,0.3333333333333333,0.6363636363636364,0.75,0.75,5.0,5277.3760009525795
2025-01-23,V8888.DCE,V8888,DCE,5267.588,5270.803,5133.227,5141.349,1215434,31646868800.0,1226800,5581.622,4949.962,,,,Normal,5251.0962,-0.024234205851540236,-1.7893202733692304,-2.225008358440237,,,0.16666666666666666,0.18181818181818182,0.4117647058823529,0.4117647058823529,5.0,5207.5009914154125
2025-01-24,V8888.DCE,V8888,DCE,5143.822,5181.358,5125.849,5159.163,719264,18588405085.0,1167698,5505.167,4883.105,,,,Normal,5222.3516,0.0034648494004199115,0.8424750874739718,0.2086038540683857,,,0.3333333333333333,0.18181818181818182,0.4444444444444444,0.4444444444444444,5.0,5168.729447045869
2025-01-27,V8888.DCE,V8888,DCE,5167.367,5263.311,5148.297,5250.093,725486,18936801900.0,1107706,5565.99,4742.301,,,,Normal,5220.7622,0.017624951954415824,1.2987742255316652,1.419806898965079,,,0.5,0.45454545454545453,0.6842105263157895,0.6842105263157895,5.0,5220.445852848987
2025-02-05,V8888.DCE,V8888,DCE,5217.214,5221.229,5132.851,5145.902,672524,17422531680.0,1140117,5622.365,4790.934,,,,Normal,5193.109399999999,-0.019845553212105016,-0.9559494605232471,-1.4431038434919234,,,0.3333333333333333,0.18181818181818182,0.4,0.4,5.0,5181.237154361777
2025-02-06,V8888.DCE,V8888,DCE,5142.303,5167.426,5110.963,5150.835,809839,20880559840.0,1200151,5480.342,4860.285,,,,Normal,5169.4684,0.0009586268840720003,0.3452066430714494,0.21391818209151656,,,0.5,0.2727272727272727,0.42857142857142855,0.42857142857142855,5.0,5156.718765087876
2025-02-07,V8888.DCE,V8888,DCE,5139.623,5243.666,5128.594,5215.367,1139723,29636399805.0,1201739,5450.103,4833.848,,,,Normal,5184.272,0.012528454124428379,0.743288375673414,1.168355433221816,,,0.6666666666666666,0.45454545454545453,0.6363636363636364,0.6363636363636364,5.0,5200.6320491909
2025-02-10,V8888.DCE,V8888,DCE,5225.463,5228.167,5155.365,5199.712,887912,23108717210.0,1228666,5501.204,4878.779,,,,Normal,5192.3818,-0.003001706303698226,-0.35538701772532594,-0.08995839713031185,,,0.5,0.45454545454545453,0.5652173913043478,0.5652173913043478,5.0,5205.181867121967
2025-02-11,V8888.DCE,V8888,DCE,5206.331,5263.268,5186.275,5214.895,1031407,27007993985.0,1213948,5502.998,4880.416,,,,Normal,5185.3422,0.0029199694136905485,0.39727636364495955,0.29882880878564294,0.23897434746969384,,0.6666666666666666,0.5454545454545454,0.6086956521739131,0.625,5.0,5237.1166736312625
2025-02-12,V8888.DCE,V8888,DCE,5217.149,5263.707,5196.974,5262.651,1054948,27672204475.0,1222195,5543.197,4916.403,,,,Normal,5208.692,0.0091576148704815,0.8277227465134684,0.7570674329940574,0.7157147393497196,,0.8333333333333334,0.8181818181818182,0.782608695652174,0.8,5.0,5246.174119482666
2025-02-13,V8888.DCE,V8888,DCE,5258.154,5275.735,5174.851,5181.537,984533,25765961295.0,1229930,5549.203,4922.17,,,,Normal,5214.832400000001,-0.015413144439940907,-1.6850390929869832,-1.037838055937218,-1.405952820001138,,0.16666666666666666,0.45454545454545453,0.391304347826087,0.4230769230769231,5.0,5234.148839094271
2025-02-14,V8888.DCE,V8888,DCE,5181.996,5242.04,5173.984,5221.615,834704,21792495105.0,1202156,5538.041,4912.821,,,,Normal,5216.082,0.007734770590270612,0.835197125473498,0.5481841072837753,0.5561447799362719,,0.6666666666666666,0.7272727272727273,0.6086956521739131,0.6666666666666666,5.0,5221.610320544768
2025-02-17,V8888.DCE,V8888,DCE,5233.594,5272.782,5197.054,5269.656,1173576,30764186725.0,1224756,5526.343,4901.251,,,,Normal,5230.0707999999995,0.009200410217911514,0.6928426412937968,0.6156400445038217,0.6321049723644139,,0.8333333333333334,0.9090909090909091,0.8260869565217391,0.8571428571428571,5.0,5242.811155817774
