datetime,symbol,close,money,open_interest,open_interest_money,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126
2025-01-02,B_YSJS8888,3351.12,129410687225.0,1734408,292124970417.11,,,,Normal,,,,,,,0.5,0.5,0.5,0.5
2025-01-03,B_YSJS8888,3288.29,236851277010.0,1680859,290340551705.9,,,,Normal,,-0.01874895557306211,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-06,B_YSJS8888,3273.69,227105144855.0,1671473,286185833458.31,,,,Normal,,-0.004439997688768349,,,,,0.25,0.25,0.25,0.25
2025-01-07,B_YSJS8888,3294.65,201733478095.0,1649076,287392721615.77,,,,Normal,,0.006402561024409836,,,,,0.6,0.6,0.6,0.6
2025-01-08,B_YSJS8888,3296.98,176894748780.0,1618268,283175805171.26,,,,Normal,3300.946,0.0007072071388463108,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2025-01-09,B_YSJS8888,3304.04,191713345400.0,1604576,284125805207.43,,,,Normal,3291.53,0.0021413536023875412,0.5665330789918056,,,,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7142857142857143
2025-01-10,B_YSJS8888,3312.39,168097859375.0,1603574,284310081093.58,,,,Normal,3296.35,0.002527209113691198,0.30233557924484505,,,,0.8333333333333334,0.75,0.75,0.75
2025-01-13,B_YSJS8888,3327.12,214114541960.0,1625831,291693373227.6,,,,Normal,3307.036,0.004446940124804177,0.6072221747136752,,,,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.7777777777777778
2025-01-14,B_YSJS8888,3299.79,174024518430.0,1644856,290419158741.26,,,,Normal,3308.064,-0.00821431147659235,-1.9260692013166598,,,,0.3333333333333333,0.5,0.5,0.5
2025-01-15,B_YSJS8888,3269.02,204030068985.0,1641274,287446469998.35,,,,Normal,3302.472,-0.00932483582288568,-1.3064942254234735,,,,0.16666666666666666,0.09090909090909091,0.09090909090909091,0.09090909090909091
2025-01-16,B_YSJS8888,3291.92,229127199650.0,1649713,295713779068.77,,,,Normal,3300.048,0.0070051575089782325,1.14500115432638,1.115154746558766,,,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.3333333333333333
2025-01-17,B_YSJS8888,3338.1,212575087865.0,1625197,295050402174.71,,,,Normal,3305.19,0.014028287443194287,1.3780559563378298,1.8254980633198006,,,0.8333333333333334,0.9090909090909091,0.8461538461538461,0.8461538461538461
2025-01-20,B_YSJS8888,3309.65,233891682190.0,1590158,283244818810.06,,,,Normal,3301.696,-0.008522812378298994,-0.7770904296082043,-1.3212178868850808,,,0.6666666666666666,0.6363636363636364,0.6428571428571429,0.6428571428571429
2025-01-21,B_YSJS8888,3321.04,183905018175.0,1577550,283310364949.95,,,,Normal,3305.946,0.0034414515129999046,0.23409750708759128,0.36685110627566303,,,0.6666666666666666,0.7272727272727273,0.7333333333333333,0.7333333333333333
2025-01-22,B_YSJS8888,3303.37,151547645095.0,1540623,278444712536.4,,,,Normal,3312.816,-0.005320622455616375,-0.9083624227933129,-0.7517658354347966,,,0.3333333333333333,0.36363636363636365,0.5,0.5
2025-01-23,B_YSJS8888,3260.01,168957633105.0,1524545,272063061314.86,,,,Normal,3306.4339999999997,-0.01312598951979338,-1.165558964349549,-1.4183660374325406,,,0.16666666666666666,0.09090909090909091,0.058823529411764705,0.058823529411764705
2025-01-24,B_YSJS8888,3278.87,143689811915.0,1483698,268606082776.43,,,,Normal,3294.5880000000006,0.0057852583274282665,1.3054817166773185,0.7923668877296391,,,0.3333333333333333,0.2727272727272727,0.2222222222222222,0.2222222222222222
2025-01-27,B_YSJS8888,3269.12,120340738455.0,1424246,259132673467.12,,,,Normal,3286.482,-0.002973585412047397,-0.07973294179401832,-0.1497803924542365,,,0.3333333333333333,0.2727272727272727,0.15789473684210525,0.15789473684210525
2025-02-05,B_YSJS8888,3258.72,118417738970.0,1494782,267550813143.5,,,,Normal,3274.018,-0.0031812842599843183,0.09640007240417829,-0.2423854323904794,,,0.16666666666666666,0.09090909090909091,0.05,0.05
2025-02-06,B_YSJS8888,3309.44,202196173490.0,1551678,286056343041.22,,,,Normal,3275.232,0.015564393381450436,1.5691624894717933,1.5887532316762185,,,0.8333333333333334,0.6363636363636364,0.6666666666666666,0.6666666666666666
